"Plot.ID","Experiment","Plant.ID","Plant.Num","Comments","Source.Stock","Field","Pedigree","Plot.Name","Row","Range","Plot","Block","Rep"
"24GT1016","24GT","24GT1016_003",NA,"SILK INOC","20MOB_284","CFAR600","Z031E0511","Z031E0511",66,5,"Z031E0511",1,1
"24GT1016","24GT","24GT1016_004",NA,"SILK INOC","20MOB_284","CFAR600","Z031E0511","Z031E0511",66,5,"Z031E0511",1,1
"24GT1016","24GT","24GT1016_005",NA,"SILK INOC","20MOB_284","CFAR600","Z031E0511","Z031E0511",66,5,"Z031E0511",1,1
"24GT1016","24GT","24GT1016_006",NA,"SILK INOC","20MOB_284","CFAR600","Z031E0511","Z031E0511",66,5,"Z031E0511",1,1
"24GT1016","24GT","24GT1016_007",NA,"SILK INOC","20MOB_284","CFAR600","Z031E0511","Z031E0511",66,5,"Z031E0511",1,1
"24GT1016","24GT","24GT1016_008",NA,"SILK INOC","20MOB_284","CFAR600","Z031E0511","Z031E0511",66,5,"Z031E0511",1,1
"24GT1016","24GT","24GT1016_009",NA,"SILK INOC","20MOB_284","CFAR600","Z031E0511","Z031E0511",66,5,"Z031E0511",1,1
"24GT1016","24GT","24GT1016_010",NA,"SILK INOC","20MOB_284","CFAR600","Z031E0511","Z031E0511",66,5,"Z031E0511",1,1
"24GT1017","24GT","24GT1017_001",NA,"SILK INOC","2021MOB:1501-1505","CFAR600","Z031E0012","Z031E0012",67,5,"Z031E0012",1,1
"24GT1017","24GT","24GT1017_002",NA,"SILK INOC","2021MOB:1501-1505","CFAR600","Z031E0012","Z031E0012",67,5,"Z031E0012",1,1
"24GT1017","24GT","24GT1017_003",NA,"SILK INOC","2021MOB:1501-1505","CFAR600","Z031E0012","Z031E0012",67,5,"Z031E0012",1,1
"24GT1017","24GT","24GT1017_004",NA,"SILK INOC","2021MOB:1501-1505","CFAR600","Z031E0012","Z031E0012",67,5,"Z031E0012",1,1
"24GT1017","24GT","24GT1017_005",NA,"SILK INOC","2021MOB:1501-1505","CFAR600","Z031E0012","Z031E0012",67,5,"Z031E0012",1,1
"24GT1017","24GT","24GT1017_006",NA,"SILK INOC","2021MOB:1501-1505","CFAR600","Z031E0012","Z031E0012",67,5,"Z031E0012",1,1
"24GT1017","24GT","24GT1017_007",NA,"SILK INOC","2021MOB:1501-1505","CFAR600","Z031E0012","Z031E0012",67,5,"Z031E0012",1,1
"24GT1017","24GT","24GT1017_008",NA,"SILK INOC","2021MOB:1501-1505","CFAR600","Z031E0012","Z031E0012",67,5,"Z031E0012",1,1
"24GT1017","24GT","24GT1017_009",NA,"SILK INOC","2021MOB:1501-1505","CFAR600","Z031E0012","Z031E0012",67,5,"Z031E0012",1,1
"24GT1017","24GT","24GT1017_010",NA,"SILK INOC","2021MOB:1501-1505","CFAR600","Z031E0012","Z031E0012",67,5,"Z031E0012",1,1
"24GT1018","24GT","24GT1018_001",NA,"SILK INOC","19MOB_1020","CFAR600","Z031E0559","Z031E0559",68,5,"Z031E0559",1,1
